PMID,Title,Exclusion,Code Available,Data Available,Repository Link,Comments,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
37731142,A scoping review of the functional magnetic resonance imaging-based functional connectivity of focal cortical dysplasia-related epilepsy,,,,,,"Cohen NT, Xie H, Gholipour T, Gaillard WD.",Epilepsia. 2023 Dec;64(12):3130-3142. doi: 10.1111/epi.17775. Epub 2023 Oct 7.,Cohen NT,Epilepsia,2023,2023/09/21,,,10.1111/epi.17775
37861422,Current State of Functional MRI in the Presurgical Planning of Brain Tumors,,,,,,"Lakhani DA, Sabsevitz DS, Chaichana KL, Quiñones-Hinojosa A, Middlebrooks EH.",Radiol Imaging Cancer. 2023 Nov;5(6):e230078. doi: 10.1148/rycan.230078.,Lakhani DA,Radiol Imaging Cancer,2023,2023/10/20,PMC10698604,,10.1148/rycan.230078
36018878,GATE: Graph CCA for Temporal Self-Supervised Learning for Label-Efficient fMRI Analysis,,,,,,"Peng L, Wang N, Xu J, Zhu X, Li X.",IEEE Trans Med Imaging. 2023 Feb;42(2):391-402. doi: 10.1109/TMI.2022.3201974. Epub 2023 Feb 2.,Peng L,IEEE Trans Med Imaging,2023,2022/08/26,,,10.1109/TMI.2022.3201974
37087709,Free-viewing gaze patterns reveal a mood-congruency bias in MDD during an affective fMRI/eye-tracking task,,,,,,"Sun R, Fietz J, Erhart M, Poehlchen D, Henco L, Brückl TM; BeCOME study team; Czisch M, Saemann PG, Spoormaker VI.",Eur Arch Psychiatry Clin Neurosci. 2024 Apr;274(3):559-571. doi: 10.1007/s00406-023-01608-8. Epub 2023 Apr 23.,Sun R,Eur Arch Psychiatry Clin Neurosci,2024,2023/04/23,PMC10995059,,10.1007/s00406-023-01608-8
37209509,Effect of age on lateralized auditory processing,,,,,,"Stadler J, Brechmann A, Angenstein N.",Hear Res. 2023 Jul;434:108791. doi: 10.1016/j.heares.2023.108791. Epub 2023 May 11.,Stadler J,Hear Res,2023,2023/05/20,,,10.1016/j.heares.2023.108791
37522290,Functional Brain Regions Linked to Tinnitus Pathology and Compensation During Task Performance: A Systematic Review,,,,,,"Jimoh Z, Marouf A, Zenke J, Leung AWS, Gomaa NA.",Otolaryngol Head Neck Surg. 2023 Dec;169(6):1409-1423. doi: 10.1002/ohn.459. Epub 2023 Jul 31.,Jimoh Z,Otolaryngol Head Neck Surg,2023,2023/07/31,,,10.1002/ohn.459
36852610,Explainable fMRI-based brain decoding via spatial temporal-pyramid graph convolutional network,,,,,,"Ye Z, Qu Y, Liang Z, Wang M, Liu Q.",Hum Brain Mapp. 2023 May;44(7):2921-2935. doi: 10.1002/hbm.26255. Epub 2023 Feb 28.,Ye Z,Hum Brain Mapp,2023,2023/02/28,PMC10089104,,10.1002/hbm.26255
36534603,Machine learning approaches linking brain function to behavior in the ABCD STOP task,,,,,,"Yuan D, Hahn S, Allgaier N, Owens MM, Chaarani B, Potter A, Garavan H.",Hum Brain Mapp. 2023 Mar;44(4):1751-1766. doi: 10.1002/hbm.26172. Epub 2022 Dec 19.,Yuan D,Hum Brain Mapp,2023,2022/12/19,PMC9921227,,10.1002/hbm.26172
37616144,Individualized Prediction of Task Performance Decline Using Pre-Task Resting-State Functional Connectivity,,,,,,"Qi P, Zhang X, Kakkos I, Wu K, Wang S, Yuan J, Gao L, Matsopoulos GK, Sun Y.",IEEE J Biomed Health Inform. 2023 Oct;27(10):4971-4982. doi: 10.1109/JBHI.2023.3307578. Epub 2023 Oct 5.,Qi P,IEEE J Biomed Health Inform,2023,2023/08/24,,,10.1109/JBHI.2023.3307578
36965947,The Current State of Functional MR Imaging for Trauma Prognostication,,,,,,"Ryan D, Mirbagheri S, Yahyavi-Firouz-Abadi N.",Neuroimaging Clin N Am. 2023 May;33(2):299-313. doi: 10.1016/j.nic.2023.01.005. Epub 2023 Feb 26.,Ryan D,Neuroimaging Clin N Am,2023,2023/03/25,,,10.1016/j.nic.2023.01.005
37427558,Neural mechanisms of acceptance-commitment therapy for obsessive-compulsive disorder: a resting-state and task-based fMRI study,,,,,,"Lee SW, Kim S, Lee S, Seo HS, Cha H, Chang Y, Lee SJ.",Psychol Med. 2024 Jan;54(2):374-384. doi: 10.1017/S0033291723001769. Epub 2023 Jul 10.,Lee SW,Psychol Med,2024,2023/07/10,,,10.1017/S0033291723001769
37608682,Spatial distribution of hand-grasp motor task activity in spinal cord functional magnetic resonance imaging,,,,,,"Hemmerling KJ, Hoggarth MA, Sandhu MS, Parrish TB, Bright MG.",Hum Brain Mapp. 2023 Dec 1;44(17):5567-5581. doi: 10.1002/hbm.26458. Epub 2023 Aug 22.,Hemmerling KJ,Hum Brain Mapp,2023,2023/08/23,PMC10619382,,10.1002/hbm.26458
37062372,"MP-PCA denoising of fMRI time-series data can lead to artificial activation ""spreading""",,,,,,"Fernandes FF, Olesen JL, Jespersen SN, Shemesh N.",Neuroimage. 2023 Jun;273:120118. doi: 10.1016/j.neuroimage.2023.120118. Epub 2023 Apr 14.,Fernandes FF,Neuroimage,2023,2023/04/16,,,10.1016/j.neuroimage.2023.120118
37083692,A task-general connectivity model reveals variation in convergence of cortical inputs to functional regions of the cerebellum,,,,,,"King M, Shahshahani L, Ivry RB, Diedrichsen J.",Elife. 2023 Apr 21;12:e81511. doi: 10.7554/eLife.81511.,King M,Elife,2023,2023/04/21,PMC10129326,,10.7554/eLife.81511
37844124,Establishing brain states in neuroimaging data,,,,,,"Dezhina Z, Smallwood J, Xu T, Turkheimer FE, Moran RJ, Friston KJ, Leech R, Fagerholm ED.",PLoS Comput Biol. 2023 Oct 16;19(10):e1011571. doi: 10.1371/journal.pcbi.1011571. eCollection 2023 Oct.,Dezhina Z,PLoS Comput Biol,2023,2023/10/16,PMC10602380,,10.1371/journal.pcbi.1011571
36870433,Task-based differences in brain state dynamics and their relation to cognitive ability,,,,,,"Kurtin DL, Scott G, Hebron H, Skeldon AC, Violante IR.",Neuroimage. 2023 May 1;271:119945. doi: 10.1016/j.neuroimage.2023.119945. Epub 2023 Mar 2.,Kurtin DL,Neuroimage,2023,2023/03/04,,,10.1016/j.neuroimage.2023.119945
36963740,Identifying patients with cognitive motor dissociation using resting-state temporal stability,,,,,,"Wu H, Xie Q, Pan J, Liang Q, Lan Y, Guo Y, Han J, Xie M, Liu Y, Jiang L, Wu X, Li Y, Qin P.",Neuroimage. 2023 May 15;272:120050. doi: 10.1016/j.neuroimage.2023.120050. Epub 2023 Mar 22.,Wu H,Neuroimage,2023,2023/03/24,,,10.1016/j.neuroimage.2023.120050
36535323,Vigilance associates with the low-dimensional structure of fMRI data,,,,,,"Zhang S, Goodale SE, Gold BP, Morgan VL, Englot DJ, Chang C.",Neuroimage. 2023 Feb 15;267:119818. doi: 10.1016/j.neuroimage.2022.119818. Epub 2022 Dec 16.,Zhang S,Neuroimage,2023,2022/12/19,PMC10074161,NIHMS1879383,10.1016/j.neuroimage.2022.119818
37059217,Cerebral asymmetry in bipolar disorders: A scoping review,,,,,,"Moebus L, Quirin M, Ehrlenspiel F.",Biol Psychol. 2023 Apr;179:108551. doi: 10.1016/j.biopsycho.2023.108551. Epub 2023 Apr 12.,Moebus L,Biol Psychol,2023,2023/04/14,,,10.1016/j.biopsycho.2023.108551
36807013,Does prefrontal connectivity during task switching help or hinder children's performance?,,,,,,"Schwarze SA, Laube C, Khosravani N, Lindenberger U, Bunge SA, Fandakova Y.",Dev Cogn Neurosci. 2023 Apr;60:101217. doi: 10.1016/j.dcn.2023.101217. Epub 2023 Feb 15.,Schwarze SA,Dev Cogn Neurosci,2023,2023/02/22,PMC9969289,,10.1016/j.dcn.2023.101217
36883636,Establishing language laterality: does resting-state functional MRI help?,,,,,,"Singh S, Alhasan MSM, Wang Z, Clarke R, Xi Y, Maldjian JA, Wagner B, Booth T.",J Neurosurg Pediatr. 2023 Mar 3;31(5):496-502. doi: 10.3171/2023.1.PEDS22497. Print 2023 May 1.,Singh S,J Neurosurg Pediatr,2023,2023/03/08,,,10.3171/2023.1.PEDS22497
36005833,Oxytocin modulates social brain network correlations in resting and task state,,,,,,"Wu Q, Huang Q, Liu C, Wu H.",Cereb Cortex. 2023 Mar 21;33(7):3607-3620. doi: 10.1093/cercor/bhac295.,Wu Q,Cereb Cortex,2023,2022/08/25,,,10.1093/cercor/bhac295
36942411,"Functional magnetic resonance imaging of headache: Issues, best-practices, and new directions, a narrative review",,,,,,"Hranilovich JA, Legget KT, Dodd KC, Wylie KP, Tregellas JR.",Headache. 2023 Mar;63(3):309-321. doi: 10.1111/head.14487.,Hranilovich JA,Headache,2023,2023/03/21,PMC10089616,NIHMS1876311,10.1111/head.14487
36989125,"Heritability of human ""directed"" functional connectome",,,,,,"Bianco MG, Duggento A, Nigro S, Conti A, Toschi N, Passamonti L.",Brain Behav. 2023 May;13(5):e2839. doi: 10.1002/brb3.2839. Epub 2023 Mar 29.,Bianco MG,Brain Behav,2023,2023/03/29,PMC10175995,,10.1002/brb3.2839
36226894,Neural correlates of affective task switching and asymmetric affective task switching costs,,,,,,"Eckart C, Kraft D, Rademacher L, Fiebach CJ.",Soc Cogn Affect Neurosci. 2023 Feb 23;18(1):nsac054. doi: 10.1093/scan/nsac054.,Eckart C,Soc Cogn Affect Neurosci,2023,2022/10/13,PMC9949498,,10.1093/scan/nsac054
37914001,Decoding fMRI data with support vector machines and deep neural networks,,,,,,"Liang Y, Bo K, Meyyappan S, Ding M.",J Neurosci Methods. 2024 Jan 1;401:110004. doi: 10.1016/j.jneumeth.2023.110004. Epub 2023 Oct 31.,Liang Y,J Neurosci Methods,2024,2023/11/01,,,10.1016/j.jneumeth.2023.110004
37376787,Neuroimaging prognostic factors for treatment response to motor imagery training after stroke,,,,,,"Zhang K, Wang H, Wang X, Xiong X, Tong S, Sun C, Zhu B, Xu Y, Fan M, Sun L, Guo X.",Cereb Cortex. 2023 Aug 8;33(16):9504-9513. doi: 10.1093/cercor/bhad220.,Zhang K,Cereb Cortex,2023,2023/06/28,,,10.1093/cercor/bhad220
37257689,Perirhinal cortex automatically tracks multiple types of familiarity regardless of task-relevance,,,,,,"Yang H, McRae K, Köhler S.",Neuropsychologia. 2023 Aug 13;187:108600. doi: 10.1016/j.neuropsychologia.2023.108600. Epub 2023 May 29.,Yang H,Neuropsychologia,2023,2023/05/31,,,10.1016/j.neuropsychologia.2023.108600
35143043,Bayesian spatiotemporal modeling on complex-valued fMRI signals via kernel convolutions,,,,,,"Yu CH, Prado R, Ombao H, Rowe D.",Biometrics. 2023 Jun;79(2):616-628. doi: 10.1111/biom.13631. Epub 2022 Mar 9.,Yu CH,Biometrics,2023,2022/02/10,,,10.1111/biom.13631
37285796,Comparison of fMRI language laterality with and without sedation in pediatric epilepsy,,,,,,"Hassanzadeh E, Hornak A, Hassanzadeh M, Warfield SK, Pearl PL, Bolton J, Suarez R, Stone S, Stufflebeam S, Ailion AS.",Neuroimage Clin. 2023;38:103448. doi: 10.1016/j.nicl.2023.103448. Epub 2023 Jun 3.,Hassanzadeh E,Neuroimage Clin,2023,2023/06/07,PMC10250119,,10.1016/j.nicl.2023.103448
36868855,Widespread fMRI BOLD Signal Overactivations during Cognitive Control in Older Adults Are Not Matched by Corresponding Increases in fPET Glucose Metabolism,,,,,,"Stiernman L, Grill F, McNulty C, Bahrd P, Panes Lundmark V, Axelsson J, Salami A, Rieckmann A.",J Neurosci. 2023 Apr 5;43(14):2527-2536. doi: 10.1523/JNEUROSCI.1331-22.2023. Epub 2023 Mar 3.,Stiernman L,J Neurosci,2023,2023/03/03,PMC10082451,,10.1523/JNEUROSCI.1331-22.2023
36512321,Connectome-based predictive modelling of cognitive reserve using task-based functional connectivity,,,,,,"Boyle R, Connaughton M, McGlinchey E, Knight SP, De Looze C, Carey D, Stern Y, Robertson IH, Kenny RA, Whelan R.",Eur J Neurosci. 2023 Feb;57(3):490-510. doi: 10.1111/ejn.15896. Epub 2022 Dec 28.,Boyle R,Eur J Neurosci,2023,2022/12/13,PMC10107737,,10.1111/ejn.15896
37543139,Neural basis of sound-symbolic pseudoword-shape correspondences,,,,,,"Barany DA, Lacey S, Matthews KL, Nygaard LC, Sathian K.",Neuropsychologia. 2023 Sep 9;188:108657. doi: 10.1016/j.neuropsychologia.2023.108657. Epub 2023 Aug 3.,Barany DA,Neuropsychologia,2023,2023/08/05,PMC10529692,NIHMS1927530,10.1016/j.neuropsychologia.2023.108657
37094717,Integration of simultaneous fMRI and EEG source localization in emotional decision problems,,,,,,"Jiang Z, Liu Y, Li W, Dai Y, Zou L.",Behav Brain Res. 2023 Jun 25;448:114445. doi: 10.1016/j.bbr.2023.114445. Epub 2023 Apr 23.,Jiang Z,Behav Brain Res,2023,2023/04/24,,,10.1016/j.bbr.2023.114445
37724423,Cortical and subcortical contributions to non-motor inhibitory control: an fMRI study,,,,,,"Pan X, Wang Z.",Cereb Cortex. 2023 Oct 14;33(21):10909-10917. doi: 10.1093/cercor/bhad336.,Pan X,Cereb Cortex,2023,2023/09/19,,,10.1093/cercor/bhad336
37591479,Training volitional control of the theory of mind network with real-time fMRI neurofeedback,,,,,,"Saxena A, Shovestul BJ, Dudek EM, Reda S, Venkataraman A, Lamberti JS, Dodell-Feder D.",Neuroimage. 2023 Oct 1;279:120334. doi: 10.1016/j.neuroimage.2023.120334. Epub 2023 Aug 15.,Saxena A,Neuroimage,2023,2023/08/17,,,10.1016/j.neuroimage.2023.120334
36788030,Spontaneous Activity Patterns in Human Attention Networks Code for Hand Movements,,,,,,"Zhang L, Pini L, Kim D, Shulman GL, Corbetta M.",J Neurosci. 2023 Mar 15;43(11):1976-1986. doi: 10.1523/JNEUROSCI.1601-22.2023. Epub 2023 Feb 14.,Zhang L,J Neurosci,2023,2023/02/14,PMC10027113,,10.1523/JNEUROSCI.1601-22.2023
36806195,Frequency-specific brain network architecture in resting-state fMRI,,,,,,"Kajimura S, Margulies D, Smallwood J.",Sci Rep. 2023 Feb 20;13(1):2964. doi: 10.1038/s41598-023-29321-5.,Kajimura S,Sci Rep,2023,2023/02/22,PMC9941507,,10.1038/s41598-023-29321-5
37062880,Evaluating methods for measuring background connectivity in slow event-related functional magnetic resonance imaging designs,,,,,,"Frank LE, Zeithamova D.",Brain Behav. 2023 Jun;13(6):e3015. doi: 10.1002/brb3.3015. Epub 2023 Apr 16.,Frank LE,Brain Behav,2023,2023/04/17,PMC10275534,,10.1002/brb3.3015
38160517,A multi-sample evaluation of the measurement structure and function of the modified monetary incentive delay task in adolescents,,,,,,"Demidenko MI, Mumford JA, Ram N, Poldrack RA.",Dev Cogn Neurosci. 2024 Feb;65:101337. doi: 10.1016/j.dcn.2023.101337. Epub 2023 Dec 28.,Demidenko MI,Dev Cogn Neurosci,2024,2023/12/31,PMC10801229,,10.1016/j.dcn.2023.101337
36709724,Beyond mind wandering: Performance variability and neural activity during off-task thought and other attention lapses,,,,,,"Godwin CA, Smith DM, Schumacher EH.",Conscious Cogn. 2023 Feb;108:103459. doi: 10.1016/j.concog.2022.103459. Epub 2023 Jan 27.,Godwin CA,Conscious Cogn,2023,2023/01/29,,,10.1016/j.concog.2022.103459
37562717,Layer-fMRI VASO with short stimuli and event-related designs at 7 T,,,,,,"Dresbach S, Huber LR, Gulban OF, Goebel R.",Neuroimage. 2023 Oct 1;279:120293. doi: 10.1016/j.neuroimage.2023.120293. Epub 2023 Aug 9.,Dresbach S,Neuroimage,2023,2023/08/10,,,10.1016/j.neuroimage.2023.120293
37950868,Brainstem fMRI signaling of surprise across different types of deviant stimuli,,,,,,"Mazancieux A, Mauconduit F, Amadon A, Willem de Gee J, Donner TH, Meyniel F.",Cell Rep. 2023 Nov 28;42(11):113405. doi: 10.1016/j.celrep.2023.113405. Epub 2023 Nov 10.,Mazancieux A,Cell Rep,2023,2023/11/11,PMC10698303,,10.1016/j.celrep.2023.113405
37741162,Rapid neural changes during novel speech-sound learning: An fMRI and DTI study,,,,,,"Alotaibi S, Alsaleh A, Wuerger S, Meyer G.",Brain Lang. 2023 Oct;245:105324. doi: 10.1016/j.bandl.2023.105324. Epub 2023 Sep 21.,Alotaibi S,Brain Lang,2023,2023/09/23,,,10.1016/j.bandl.2023.105324
37932104,Establishing the Roles of the Dorsal and Ventral Striatum in Humor Comprehension and Appreciation with fMRI,,,,,,"Prenger M, Gilchrist M, Van Hedger K, Seergobin KN, Owen AM, MacDonald PA.",J Neurosci. 2023 Dec 6;43(49):8536-8546. doi: 10.1523/JNEUROSCI.1361-23.2023.,Prenger M,J Neurosci,2023,2023/11/06,PMC10711695,,10.1523/JNEUROSCI.1361-23.2023
37727907,A personalized cortical atlas for functional regions of interest,,,,,,"Molloy MF, Osher DE.",J Neurophysiol. 2023 Nov 1;130(5):1067-1080. doi: 10.1152/jn.00108.2023. Epub 2023 Sep 20.,Molloy MF,J Neurophysiol,2023,2023/09/20,PMC10994647,,10.1152/jn.00108.2023
36988918,Association Between the Fronto-Limbic Network and Cognitive and Emotional Functioning in Individuals With Bipolar Disorder: A Systematic Review and Meta-analysis,,,,,,"Mesbah R, Koenders MA, van der Wee NJA, Giltay EJ, van Hemert AM, de Leeuw M.",JAMA Psychiatry. 2023 May 1;80(5):432-440. doi: 10.1001/jamapsychiatry.2023.0131.,Mesbah R,JAMA Psychiatry,2023,2023/03/29,PMC10061312,,10.1001/jamapsychiatry.2023.0131
36535325,Neural and functional validation of fMRI-informed EEG model of right inferior frontal gyrus activity,,,,,,"Or-Borichev A, Gurevitch G, Klovatch I, Greental A, Lerner Y, Levy DJ, Hendler T.",Neuroimage. 2023 Feb 1;266:119822. doi: 10.1016/j.neuroimage.2022.119822. Epub 2022 Dec 16.,Or-Borichev A,Neuroimage,2023,2022/12/19,,,10.1016/j.neuroimage.2022.119822
38013639,Unveiling the potential of machine learning in schizophrenia diagnosis: A meta-analytic study of task-based neuroimaging data,,,,,,"Wang X, Yan C, Yang PY, Xia Z, Cai XL, Wang Y, Kwok SC, Chan RCK.",Psychiatry Clin Neurosci. 2024 Mar;78(3):157-168. doi: 10.1111/pcn.13625. Epub 2023 Dec 29.,Wang X,Psychiatry Clin Neurosci,2024,2023/11/28,,,10.1111/pcn.13625
37517466,Left or right ear? A neuroimaging study using combined taVNS/fMRI to understand the interaction between ear stimulation target and lesion location in chronic stroke,,,,,,"Peng X, Baker-Vogel B, Sarhan M, Short EB, Zhu W, Liu H, Kautz S, Badran BW.",Brain Stimul. 2023 Jul-Aug;16(4):1144-1153. doi: 10.1016/j.brs.2023.07.050. Epub 2023 Jul 28.,Peng X,Brain Stimul,2023,2023/07/30,,,10.1016/j.brs.2023.07.050
36633738,Meta-analytic connectivity modelling of functional magnetic resonance imaging studies in autism spectrum disorders,,,,,,"Goodwill AM, Low LT, Fox PT, Fox PM, Poon KK, Bhowmick SS, Chen SHA.",Brain Imaging Behav. 2023 Apr;17(2):257-269. doi: 10.1007/s11682-022-00754-2. Epub 2023 Jan 12.,Goodwill AM,Brain Imaging Behav,2023,2023/01/12,PMC10049951,,10.1007/s11682-022-00754-2
35791929,Anterior cingulate glutamate levels associate with functional activation and connectivity during sensory integration in schizophrenia: a multimodal (1)H-MRS and fMRI study,,,,,,"Cai XL, Pu CC, Zhou SZ, Wang Y, Huang J, Lui SSY, Møller A, Cheung EFC, Madsen KH, Xue R, Yu X, Chan RCK.",Psychol Med. 2023 Aug;53(11):4904-4914. doi: 10.1017/S0033291722001817. Epub 2022 Jul 6.,Cai XL,Psychol Med,2023,2022/07/06,,,10.1017/S0033291722001817
36914833,BOLD fMRI and DTI fiber tracking for preoperative mapping of eloquent cerebral regions in brain tumor patients: impact on surgical approach and outcome,,,,,,"Lolli VE, Coolen T, Sadeghi N, Voordecker P, Lefranc F.",Neurol Sci. 2023 Aug;44(8):2903-2914. doi: 10.1007/s10072-023-06667-2. Epub 2023 Mar 14.,Lolli VE,Neurol Sci,2023,2023/03/14,,,10.1007/s10072-023-06667-2
35704860,Changes in working memory brain activity and task-based connectivity after long-duration spaceflight,,,,,,"Salazar AP, McGregor HR, Hupfeld KE, Beltran NE, Kofman IS, De Dios YE, Riascos RF, Reuter-Lorenz PA, Bloomberg JJ, Mulavara AP, Wood SJ, Seidler R.",Cereb Cortex. 2023 Mar 10;33(6):2641-2654. doi: 10.1093/cercor/bhac232.,Salazar AP,Cereb Cortex,2023,2022/06/15,PMC10016051,,10.1093/cercor/bhac232
36965437,Puberty and risky decision-making in male adolescents,,,,,,"Goddings AL, Dumontheil I, Viner RM, Blakemore SJ.",Dev Cogn Neurosci. 2023 Apr;60:101230. doi: 10.1016/j.dcn.2023.101230. Epub 2023 Mar 21.,Goddings AL,Dev Cogn Neurosci,2023,2023/03/25,PMC10073643,,10.1016/j.dcn.2023.101230
37225112,Development and validation of an fMRI-informed EEG model of reward-related ventral striatum activation,,,,,,"Singer N, Poker G, Dunsky-Moran N, Nemni S, Reznik Balter S, Doron M, Baker T, Dagher A, Zatorre RJ, Hendler T.",Neuroimage. 2023 Aug 1;276:120183. doi: 10.1016/j.neuroimage.2023.120183. Epub 2023 May 22.,Singer N,Neuroimage,2023,2023/05/24,PMC10300238,,10.1016/j.neuroimage.2023.120183
37832707,Brain decoding of the Human Connectome Project tasks in a dense individual fMRI dataset,,,,,,"Rastegarnia S, St-Laurent M, DuPre E, Pinsard B, Bellec P.",Neuroimage. 2023 Dec 1;283:120395. doi: 10.1016/j.neuroimage.2023.120395. Epub 2023 Oct 12.,Rastegarnia S,Neuroimage,2023,2023/10/13,,,10.1016/j.neuroimage.2023.120395
37421816,A neurophenomenological fMRI study of a spontaneous automatic writer and a hypnotic cohort,,,,,,"Cardeña E, Lindström L, Goldin P, van Westen D, Mårtensson J.",Brain Cogn. 2023 Aug;170:106060. doi: 10.1016/j.bandc.2023.106060. Epub 2023 Jul 6.,Cardeña E,Brain Cogn,2023,2023/07/08,,,10.1016/j.bandc.2023.106060
